Date,Month,Year,Revenue,Expenses,Income,Cash_Flow,Quarter,Day_of_Week,Week_of_Year,Cumulative_Cash_Flow
2022-06-22,6,2022,15849.86,10337.69,5512.17,11870.4,2,2,25,2987719.6800000016
2022-06-23,6,2022,16852.98,10352.4,6500.58,4915.96,2,3,25,2992635.6400000015
2022-06-24,6,2022,16513.95,12103.02,4410.93,3782.13,2,4,25,2996417.7700000014
2022-06-25,6,2022,10779.68,7312.94,3466.75,8087.19,2,5,25,3004504.9600000014
2022-06-26,6,2022,10131.75,7732.79,2398.96,91.49,2,6,25,3004596.4500000016
2022-06-27,6,2022,15655.01,10552.85,5102.17,4480.39,2,0,26,3009076.8400000017
2022-06-28,6,2022,18441.9,13889.2,4552.7,7994.34,2,1,26,3017071.1800000016
2022-06-29,6,2022,15678.17,12278.93,3399.24,2366.14,2,2,26,3019437.3200000017
2022-06-30,6,2022,16793.74,11378.99,5414.76,691.15,2,3,26,3020128.4700000016
2022-07-01,7,2022,17417.17,11816.37,5600.8,3729.91,3,4,26,3023858.3800000018
2022-07-02,7,2022,10104.72,6376.19,3728.53,5695.93,3,5,26,3029554.310000002
2022-07-03,7,2022,10304.29,7719.3,2584.99,6658.18,3,6,26,3036212.490000002
2022-07-04,7,2022,14646.45,11532.71,3113.73,9320.11,3,0,27,3045532.600000002
2022-07-05,7,2022,18809.41,13205.37,5604.04,2768.16,3,1,27,3048300.760000002
2022-07-06,7,2022,19447.52,12784.27,6663.25,2902.1,3,2,27,3051202.860000002
2022-07-07,7,2022,17174.72,12889.77,4284.95,-151.32,3,3,27,3051051.5400000024
2022-07-08,7,2022,14991.92,10530.04,4461.88,-5354.05,3,4,27,3045697.4900000026
2022-07-09,7,2022,11498.81,7088.77,4410.03,7162.38,3,5,27,3052859.8700000024
2022-07-10,7,2022,9104.59,5785.22,3319.37,-1638.63,3,6,27,3051221.2400000026
2022-07-11,7,2022,19029.58,14289.74,4739.84,-6674.06,3,0,28,3044547.1800000025
2022-07-12,7,2022,14983.5,11329.85,3653.65,3117.56,3,1,28,3047664.7400000026
2022-07-13,7,2022,14598.62,9699.57,4899.05,-1837.13,3,2,28,3045827.6100000027
2022-07-14,7,2022,17693.21,12587.79,5105.42,8406.95,3,3,28,3054234.560000003
2022-07-15,7,2022,15846.99,10980.75,4866.24,13655.82,3,4,28,3067890.3800000027
2022-07-16,7,2022,10274.58,7070.1,3204.48,3983.16,3,5,28,3071873.540000003
2022-07-17,7,2022,9227.51,6155.47,3072.04,12388.86,3,6,28,3084262.4000000027
2022-07-18,7,2022,18472.2,12342.13,6130.07,-3282.91,3,0,29,3080979.4900000026
2022-07-19,7,2022,15048.76,10877.42,4171.34,2784.7,3,1,29,3083764.1900000027
2022-07-20,7,2022,18169.53,12818.4,5351.13,-993.23,3,2,29,3082770.9600000028
2022-07-21,7,2022,14376.32,10722.27,3654.05,523.72,3,3,29,3083294.680000003
2022-07-22,7,2022,20676.53,16032.6,4643.94,11900.13,3,4,29,3095194.810000003
2022-07-23,7,2022,9757.41,6506.14,3251.27,8578.11,3,5,29,3103772.9200000027
2022-07-24,7,2022,8334.14,5698.17,2635.98,3609.72,3,6,29,3107382.640000003
2022-07-25,7,2022,18439.69,12380.99,6058.7,10072.0,3,0,30,3117454.640000003
2022-07-26,7,2022,16243.17,12040.27,4202.91,6543.98,3,1,30,3123998.620000003
2022-07-27,7,2022,18302.96,11998.28,6304.68,8024.26,3,2,30,3132022.8800000027
2022-07-28,7,2022,17521.91,12441.3,5080.61,4705.88,3,3,30,3136728.7600000026
2022-07-29,7,2022,17367.9,11294.7,6073.2,1035.63,3,4,30,3137764.3900000025
2022-07-30,7,2022,11307.67,9229.7,2077.97,168.36,3,5,30,3137932.7500000023
2022-07-31,7,2022,8444.78,5613.34,2831.44,7891.48,3,6,30,3145824.2300000023
2022-08-01,8,2022,16732.59,11423.41,5309.18,-4003.9,3,0,31,3141820.3300000024
2022-08-02,8,2022,15635.32,10997.94,4637.38,7200.28,3,1,31,3149020.610000002
2022-08-03,8,2022,17319.87,13345.83,3974.04,-1623.5,3,2,31,3147397.110000002
2022-08-04,8,2022,18376.97,13714.4,4662.57,3008.56,3,3,31,3150405.6700000023
2022-08-05,8,2022,16725.89,12142.46,4583.43,-593.83,3,4,31,3149811.840000002
2022-08-06,8,2022,9845.03,6430.22,3414.81,2900.25,3,5,31,3152712.090000002
2022-08-07,8,2022,10271.75,7054.34,3217.41,7199.22,3,6,31,3159911.3100000024
2022-08-08,8,2022,19261.44,14168.74,5092.69,-836.75,3,0,32,3159074.5600000024
2022-08-09,8,2022,16004.55,11632.44,4372.11,3894.77,3,1,32,3162969.3300000024
2022-08-10,8,2022,18741.97,12737.55,6004.42,4744.76,3,2,32,3167714.090000002
2022-08-11,8,2022,15762.81,11033.55,4729.25,3595.43,3,3,32,3171309.5200000023
2022-08-12,8,2022,17412.58,10366.2,7046.38,1314.53,3,4,32,3172624.050000002
2022-08-13,8,2022,11079.14,8218.29,2860.85,635.12,3,5,32,3173259.1700000023
2022-08-14,8,2022,10848.9,7400.38,3448.53,8529.17,3,6,32,3181788.340000002
2022-08-15,8,2022,19347.55,12576.87,6770.68,8166.4,3,0,33,3189954.740000002
2022-08-16,8,2022,17808.11,12667.36,5140.75,436.85,3,1,33,3190391.590000002
2022-08-17,8,2022,17464.72,11682.35,5782.37,7325.14,3,2,33,3197716.7300000023
2022-08-18,8,2022,16649.4,12852.36,3797.04,6222.87,3,3,33,3203939.6000000024
2022-08-19,8,2022,17389.89,13824.91,3564.98,7408.32,3,4,33,3211347.9200000023
2022-08-20,8,2022,8173.52,5765.26,2408.26,-1067.55,3,5,33,3210280.3700000024
2022-08-21,8,2022,9130.69,6524.32,2606.37,5560.55,3,6,33,3215840.9200000023
2022-08-22,8,2022,16198.85,13075.46,3123.39,1936.3,3,0,34,3217777.220000002
2022-08-23,8,2022,17660.9,12180.73,5480.17,12681.7,3,1,34,3230458.9200000023
2022-08-24,8,2022,16099.57,11208.16,4891.41,6897.37,3,2,34,3237356.2900000024
2022-08-25,8,2022,15793.14,11034.08,4759.07,3672.09,3,3,34,3241028.380000002
2022-08-26,8,2022,19579.03,12384.77,7194.27,2574.9,3,4,34,3243603.280000002
2022-08-27,8,2022,9941.59,6368.51,3573.08,9928.94,3,5,34,3253532.220000002
2022-08-28,8,2022,10335.65,7006.0,3329.66,-2421.16,3,6,34,3251111.060000002
2022-08-29,8,2022,19197.94,14486.87,4711.07,-3230.0,3,0,35,3247881.060000002
2022-08-30,8,2022,16178.51,10244.35,5934.17,13208.03,3,1,35,3261089.0900000017
2022-08-31,8,2022,18362.81,12477.71,5885.1,-398.76,3,2,35,3260690.330000002
2022-09-01,9,2022,16436.31,12061.96,4374.35,3889.16,3,3,35,3264579.490000002
2022-09-02,9,2022,13602.01,10283.7,3318.31,12526.13,3,4,35,3277105.620000002
2022-09-03,9,2022,8672.53,5903.81,2768.72,-1099.55,3,5,35,3276006.070000002
2022-09-04,9,2022,7445.56,5496.49,1949.07,5352.19,3,6,35,3281358.260000002
2022-09-05,9,2022,13768.89,8605.23,5163.65,5743.55,3,0,36,3287101.810000002
2022-09-06,9,2022,14742.0,11725.27,3016.73,3605.22,3,1,36,3290707.030000002
2022-09-07,9,2022,13083.36,9049.94,4033.42,946.28,3,2,36,3291653.310000002
2022-09-08,9,2022,15269.94,10030.22,5239.72,17192.13,3,3,36,3308845.440000002
2022-09-09,9,2022,16144.08,11765.08,4379.0,-4638.16,3,4,36,3304207.2800000017
2022-09-10,9,2022,10275.58,6894.56,3381.02,-2264.92,3,5,36,3301942.3600000017
2022-09-11,9,2022,9491.23,6444.21,3047.02,460.04,3,6,36,3302402.400000002
2022-09-12,9,2022,14658.67,9784.44,4874.22,2046.3,3,0,37,3304448.7000000016
2022-09-13,9,2022,15545.26,10611.83,4933.43,12249.51,3,1,37,3316698.2100000014
2022-09-14,9,2022,16499.04,10145.34,6353.7,17182.99,3,2,37,3333881.2000000016
2022-09-15,9,2022,14463.96,9926.03,4537.92,7315.48,3,3,37,3341196.6800000016
2022-09-16,9,2022,11955.52,8469.03,3486.49,-799.37,3,4,37,3340397.3100000015
2022-09-17,9,2022,10270.99,6739.76,3531.23,16244.26,3,5,37,3356641.570000001
2022-09-18,9,2022,8415.45,6672.58,1742.87,2390.3,3,6,37,3359031.870000001
2022-09-19,9,2022,17127.37,10925.34,6202.03,16921.54,3,0,38,3375953.410000001
2022-09-20,9,2022,13625.34,8790.92,4834.42,3672.06,3,1,38,3379625.470000001
2022-09-21,9,2022,15255.14,11018.94,4236.2,7502.75,3,2,38,3387128.220000001
2022-09-22,9,2022,15394.58,11284.0,4110.58,6987.74,3,3,38,3394115.9600000014
2022-09-23,9,2022,13721.55,10531.98,3189.56,64.45,3,4,38,3394180.4100000015
2022-09-24,9,2022,7830.72,4960.49,2870.24,-1093.18,3,5,38,3393087.2300000014
2022-09-25,9,2022,7219.54,5090.81,2128.73,156.81,3,6,38,3393244.0400000014
2022-09-26,9,2022,15618.62,9823.53,5795.09,1319.41,3,0,39,3394563.4500000016
2022-09-27,9,2022,17572.44,12866.82,4705.62,946.35,3,1,39,3395509.8000000017
2022-09-28,9,2022,14019.79,10948.12,3071.67,-1746.53,3,2,39,3393763.270000002
2022-09-29,9,2022,14630.33,10197.25,4433.08,3585.31,3,3,39,3397348.580000002
2022-09-30,9,2022,13352.96,10120.61,3232.34,-3826.13,3,4,39,3393522.450000002
2022-10-01,10,2022,9804.45,7902.89,1901.56,-117.9,4,5,39,3393404.550000002
2022-10-02,10,2022,9473.95,6156.84,3317.11,10845.78,4,6,39,3404250.330000002
2022-10-03,10,2022,16095.58,11353.06,4742.52,7060.82,4,0,40,3411311.150000002
2022-10-04,10,2022,15612.89,11545.74,4067.15,1116.7,4,1,40,3412427.850000002
2022-10-05,10,2022,15788.04,12131.92,3656.12,4088.17,4,2,40,3416516.020000002
2022-10-06,10,2022,15137.97,10463.33,4674.64,12107.51,4,3,40,3428623.5300000017
2022-10-07,10,2022,16507.82,12659.87,3847.95,-2917.33,4,4,40,3425706.2000000016
2022-10-08,10,2022,10696.59,6429.08,4267.52,3283.08,4,5,40,3428989.2800000017
2022-10-09,10,2022,9459.78,6806.0,2653.78,4761.33,4,6,40,3433750.6100000017
2022-10-10,10,2022,17547.4,12645.51,4901.88,4612.94,4,0,41,3438363.5500000017
2022-10-11,10,2022,15739.39,11505.25,4234.14,9304.41,4,1,41,3447667.960000002
2022-10-12,10,2022,12764.26,9020.61,3743.65,5946.97,4,2,41,3453614.930000002
2022-10-13,10,2022,16921.88,11051.6,5870.27,6668.51,4,3,41,3460283.440000002
2022-10-14,10,2022,15896.44,12384.34,3512.1,6591.19,4,4,41,3466874.6300000018
2022-10-15,10,2022,9347.3,6131.04,3216.26,5657.86,4,5,41,3472532.4900000016
2022-10-16,10,2022,11037.31,7600.79,3436.53,-1783.5,4,6,41,3470748.9900000016
2022-10-17,10,2022,16021.29,12172.6,3848.69,2013.53,4,0,42,3472762.5200000014
2022-10-18,10,2022,13788.36,8797.28,4991.09,6047.37,4,1,42,3478809.8900000015
2022-10-19,10,2022,13819.82,10194.48,3625.34,7434.04,4,2,42,3486243.9300000016
2022-10-20,10,2022,15270.46,10552.46,4718.0,244.77,4,3,42,3486488.7000000016
2022-10-21,10,2022,16097.51,11615.99,4481.52,4096.18,4,4,42,3490584.8800000018
2022-10-22,10,2022,10525.06,7047.53,3477.53,-1670.2,4,5,42,3488914.6800000016
2022-10-23,10,2022,10536.18,7156.79,3379.39,1632.22,4,6,42,3490546.900000002
2022-10-24,10,2022,17343.87,12340.07,5003.79,6844.67,4,0,43,3497391.5700000017
2022-10-25,10,2022,15461.88,10415.12,5046.76,4744.22,4,1,43,3502135.790000002
2022-10-26,10,2022,17745.26,14350.33,3394.92,-671.71,4,2,43,3501464.080000002
2022-10-27,10,2022,13467.76,10769.96,2697.8,1680.04,4,3,43,3503144.120000002
2022-10-28,10,2022,14777.98,10375.05,4402.93,350.8,4,4,43,3503494.920000002
2022-10-29,10,2022,10584.37,7566.26,3018.11,-1870.79,4,5,43,3501624.1300000018
2022-10-30,10,2022,8550.78,5560.02,2990.76,4647.5,4,6,43,3506271.6300000018
2022-10-31,10,2022,12544.76,8776.72,3768.04,1729.13,4,0,44,3508000.7600000016
2022-11-01,11,2022,18949.18,14127.43,4821.75,11289.71,4,1,44,3519290.4700000016
2022-11-02,11,2022,17681.38,11854.0,5827.38,-477.45,4,2,44,3518813.0200000014
2022-11-03,11,2022,16775.11,10999.17,5775.94,9219.18,4,3,44,3528032.2000000016
2022-11-04,11,2022,19877.48,12816.5,7060.97,1671.15,4,4,44,3529703.3500000015
2022-11-05,11,2022,9815.83,7380.82,2435.01,15362.21,4,5,44,3545065.5600000015
2022-11-06,11,2022,11269.83,8108.85,3160.98,5843.85,4,6,44,3550909.4100000015
2022-11-07,11,2022,18330.28,14403.85,3926.43,10434.26,4,0,45,3561343.6700000013
2022-11-08,11,2022,18442.3,12226.79,6215.51,4419.11,4,1,45,3565762.780000001
2022-11-09,11,2022,20242.31,13942.93,6299.38,631.73,4,2,45,3566394.510000001
2022-11-10,11,2022,17727.38,12646.8,5080.58,5812.47,4,3,45,3572206.9800000014
2022-11-11,11,2022,23588.17,13097.07,10491.1,10061.51,4,4,45,3582268.490000001
2022-11-12,11,2022,11168.63,8382.21,2786.42,-3431.54,4,5,45,3578836.950000001
2022-11-13,11,2022,11146.09,7806.37,3339.72,7054.38,4,6,45,3585891.330000001
2022-11-14,11,2022,15906.77,9758.59,6148.18,4884.25,4,0,46,3590775.580000001
2022-11-15,11,2022,21164.76,13419.55,7745.21,1782.39,4,1,46,3592557.970000001
2022-11-16,11,2022,18718.59,13949.56,4769.03,11030.88,4,2,46,3603588.850000001
2022-11-17,11,2022,16993.5,11823.63,5169.87,3041.27,4,3,46,3606630.120000001
2022-11-18,11,2022,15186.23,10424.26,4761.97,-701.47,4,4,46,3605928.650000001
2022-11-19,11,2022,11437.85,7974.86,3462.99,6115.34,4,5,46,3612043.9900000007
2022-11-20,11,2022,11705.2,9495.78,2209.42,19210.5,4,6,46,3631254.4900000007
2022-11-21,11,2022,21497.35,15699.53,5797.81,-1445.09,4,0,47,3629809.400000001
2022-11-22,11,2022,18093.65,13823.74,4269.91,1575.78,4,1,47,3631385.1800000006
2022-11-23,11,2022,18236.03,12882.5,5353.52,4271.95,4,2,47,3635657.130000001
2022-11-24,11,2022,18090.58,12466.5,5624.08,18359.48,4,3,47,3654016.610000001
2022-11-25,11,2022,19465.82,12045.7,7420.12,3987.84,4,4,47,3658004.4500000007
2022-11-26,11,2022,10835.38,6507.74,4327.64,1663.96,4,5,47,3659668.4100000006
2022-11-27,11,2022,11491.59,7721.8,3769.79,-3202.62,4,6,47,3656465.7900000005
2022-11-28,11,2022,18907.18,14213.47,4693.71,1813.87,4,0,48,3658279.6600000006
2022-11-29,11,2022,18053.49,12820.04,5233.45,4553.59,4,1,48,3662833.2500000005
2022-11-30,11,2022,18696.38,11934.74,6761.64,-426.94,4,2,48,3662406.3100000005
2022-12-01,12,2022,20654.71,14116.02,6538.69,7500.39,4,3,48,3669906.7000000007
2022-12-02,12,2022,19605.11,14230.02,5375.09,20698.1,4,4,48,3690604.8000000007
2022-12-03,12,2022,10635.08,7584.42,3050.67,-410.85,4,5,48,3690193.9500000007
2022-12-04,12,2022,10186.97,6906.72,3280.25,2929.88,4,6,48,3693123.8300000005
2022-12-05,12,2022,19895.89,13052.49,6843.39,11201.91,4,0,49,3704325.7400000007
2022-12-06,12,2022,21239.93,13514.42,7725.51,13649.84,4,1,49,3717975.5800000005
2022-12-07,12,2022,17567.34,12114.19,5453.15,4846.12,4,2,49,3722821.7000000007
2022-12-08,12,2022,23529.71,17390.18,6139.54,114.66,4,3,49,3722936.360000001
2022-12-09,12,2022,17716.66,12871.48,4845.18,4415.6,4,4,49,3727351.960000001
2022-12-10,12,2022,12497.29,8234.95,4262.34,12504.68,4,5,49,3739856.640000001
2022-12-11,12,2022,11993.44,9553.52,2439.91,-3244.41,4,6,49,3736612.230000001
2022-12-12,12,2022,14843.82,10898.46,3945.37,451.14,4,0,50,3737063.370000001
2022-12-13,12,2022,19696.22,14051.87,5644.35,6882.61,4,1,50,3743945.980000001
2022-12-14,12,2022,18465.39,11379.79,7085.6,4880.17,4,2,50,3748826.150000001
2022-12-15,12,2022,17445.25,13144.3,4300.95,4111.27,4,3,50,3752937.420000001
2022-12-16,12,2022,20450.09,16995.53,3454.56,5672.14,4,4,50,3758609.560000001
2022-12-17,12,2022,9499.23,6224.78,3274.45,51.65,4,5,50,3758661.210000001
2022-12-18,12,2022,10702.91,7165.92,3536.99,-1475.45,4,6,50,3757185.7600000007
2022-12-19,12,2022,17902.48,10327.96,7574.52,5629.43,4,0,51,3762815.190000001
2022-12-20,12,2022,17244.69,12899.53,4345.16,-1107.4,4,1,51,3761707.790000001
2022-12-21,12,2022,18396.3,12235.64,6160.66,12460.3,4,2,51,3774168.090000001
2022-12-22,12,2022,20826.49,15052.76,5773.73,6743.02,4,3,51,3780911.110000001
2022-12-23,12,2022,19504.64,14596.11,4908.53,1582.73,4,4,51,3782493.840000001
2022-12-24,12,2022,12237.07,9225.45,3011.62,21650.56,4,5,51,3804144.400000001
2022-12-25,12,2022,12233.44,8771.71,3461.74,1692.8,4,6,51,3805837.2000000007
2022-12-26,12,2022,19836.48,13568.29,6268.19,18605.38,4,0,52,3824442.5800000005
2022-12-27,12,2022,15808.48,10532.49,5275.98,7689.78,4,1,52,3832132.3600000003
2022-12-28,12,2022,18193.44,14347.98,3845.46,1541.64,4,2,52,3833674.0000000005
2022-12-29,12,2022,16487.19,10683.56,5803.63,2255.35,4,3,52,3835929.3500000006
2022-12-30,12,2022,18970.76,13740.69,5230.08,236.8,4,4,52,3836166.1500000004
2022-12-31,12,2022,11097.45,8147.6,2949.85,-1395.98,4,5,52,3834770.1700000004
2023-01-01,1,2023,6892.88,4605.56,2287.33,3424.49,1,6,52,3838194.6600000006
2023-01-02,1,2023,14142.66,10126.86,4015.8,-589.46,1,0,1,3837605.2000000007
2023-01-03,1,2023,11011.33,8229.19,2782.14,3623.16,1,1,1,3841228.360000001
2023-01-04,1,2023,12183.49,7587.61,4595.88,-3872.51,1,2,1,3837355.850000001
2023-01-05,1,2023,11542.68,8565.93,2976.76,18303.98,1,3,1,3855659.830000001
2023-01-06,1,2023,12131.71,8826.52,3305.19,244.38,1,4,1,3855904.210000001
2023-01-07,1,2023,7333.92,6152.17,1181.75,-1262.32,1,5,1,3854641.890000001
2023-01-08,1,2023,6186.67,4407.08,1779.59,-828.15,1,6,1,3853813.740000001
2023-01-09,1,2023,10589.51,6904.09,3685.43,3062.41,1,0,2,3856876.1500000013
2023-01-10,1,2023,12077.43,8225.77,3851.66,6263.66,1,1,2,3863139.8100000015
2023-01-11,1,2023,10747.1,7766.48,2980.62,1241.78,1,2,2,3864381.5900000012
2023-01-12,1,2023,12504.42,8691.51,3812.92,1106.14,1,3,2,3865487.7300000014
2023-01-13,1,2023,14523.6,10646.64,3876.96,-504.77,1,4,2,3864982.9600000014
2023-01-14,1,2023,7276.51,4920.68,2355.82,7553.37,1,5,2,3872536.3300000015
2023-01-15,1,2023,8201.49,6095.15,2106.33,-607.01,1,6,2,3871929.3200000017
2023-01-16,1,2023,12448.05,8975.7,3472.35,5130.37,1,0,3,3877059.690000002
2023-01-17,1,2023,13780.36,8331.87,5448.49,3757.65,1,1,3,3880817.3400000017
2023-01-18,1,2023,11575.92,8249.43,3326.49,901.56,1,2,3,3881718.900000002
2023-01-19,1,2023,11702.13,7649.89,4052.24,14001.99,1,3,3,3895720.890000002
2023-01-20,1,2023,11981.93,8484.62,3497.31,8755.87,1,4,3,3904476.760000002
2023-01-21,1,2023,6579.12,4829.61,1749.5,-2443.58,1,5,3,3902033.180000002
2023-01-22,1,2023,6797.1,5036.73,1760.37,2901.34,1,6,3,3904934.520000002
2023-01-23,1,2023,13273.95,9364.49,3909.46,2881.38,1,0,4,3907815.900000002
2023-01-24,1,2023,11764.52,9045.26,2719.26,11955.29,1,1,4,3919771.190000002
2023-01-25,1,2023,13533.07,9980.24,3552.83,3457.53,1,2,4,3923228.7200000016
2023-01-26,1,2023,12311.85,8800.91,3510.94,-787.07,1,3,4,3922441.650000002
2023-01-27,1,2023,10790.18,7772.55,3017.62,11766.42,1,4,4,3934208.0700000017
2023-01-28,1,2023,6555.74,4657.39,1898.35,7937.33,1,5,4,3942145.400000002
2023-01-29,1,2023,8094.1,6031.79,2062.3,7029.22,1,6,4,3949174.620000002
2023-01-30,1,2023,11064.62,7413.91,3650.71,7272.77,1,0,5,3956447.390000002
2023-01-31,1,2023,10712.42,7146.68,3565.74,-3473.67,1,1,5,3952973.720000002
2023-02-01,2,2023,13571.59,8851.23,4720.37,1781.47,1,2,5,3954755.1900000023
2023-02-02,2,2023,15295.06,10219.07,5075.99,3150.67,1,3,5,3957905.860000002
2023-02-03,2,2023,13391.47,9792.23,3599.24,268.99,1,4,5,3958174.8500000024
2023-02-04,2,2023,6993.51,4687.07,2306.44,2058.5,1,5,5,3960233.3500000024
2023-02-05,2,2023,7804.73,6520.25,1284.48,14.2,1,6,5,3960247.5500000026
2023-02-06,2,2023,14166.96,10402.15,3764.81,5841.46,1,0,6,3966089.0100000026
2023-02-07,2,2023,13271.94,9490.74,3781.2,-155.0,1,1,6,3965934.0100000026
2023-02-08,2,2023,12399.95,9355.7,3044.25,3481.22,1,2,6,3969415.230000003
2023-02-09,2,2023,13101.32,9618.54,3482.77,9897.05,1,3,6,3979312.2800000026
2023-02-10,2,2023,11188.26,7975.89,3212.37,7698.39,1,4,6,3987010.6700000027
2023-02-11,2,2023,7193.74,5296.25,1897.5,-81.11,1,5,6,3986929.560000003
2023-02-12,2,2023,8236.41,5700.2,2536.21,2705.65,1,6,6,3989635.2100000028
2023-02-13,2,2023,11936.59,8441.22,3495.38,8674.53,1,0,7,3998309.7400000026
2023-02-14,2,2023,14294.09,10817.73,3476.36,387.08,1,1,7,3998696.8200000026
2023-02-15,2,2023,12950.67,9192.56,3758.1,1046.81,1,2,7,3999743.6300000027
2023-02-16,2,2023,12849.87,9614.37,3235.5,7398.76,1,3,7,4007142.3900000025
2023-02-17,2,2023,12761.23,8642.0,4119.22,766.68,1,4,7,4007909.0700000026
2023-02-18,2,2023,8355.24,5314.83,3040.41,-1926.67,1,5,7,4005982.4000000027
2023-02-19,2,2023,8493.09,6678.96,1814.13,750.99,1,6,7,4006733.390000003
2023-02-20,2,2023,11879.1,7312.44,4566.66,2033.41,1,0,8,4008766.800000003
2023-02-21,2,2023,16204.99,12856.6,3348.39,-694.4,1,1,8,4008072.400000003
2023-02-22,2,2023,12680.13,9024.51,3655.62,2401.95,1,2,8,4010474.3500000034
2023-02-23,2,2023,13931.81,9650.47,4281.34,1817.91,1,3,8,4012292.2600000035
2023-02-24,2,2023,14781.51,10323.2,4458.31,2905.97,1,4,8,4015198.2300000037
2023-02-25,2,2023,6792.47,4888.5,1903.97,3315.62,1,5,8,4018513.850000004
2023-02-26,2,2023,8156.01,5560.94,2595.07,-907.77,1,6,8,4017606.080000004
2023-02-27,2,2023,15632.32,10403.04,5229.28,1805.11,1,0,9,4019411.1900000037
2023-02-28,2,2023,12163.92,8692.55,3471.37,143.62,1,1,9,4019554.810000004
2023-03-01,3,2023,16303.72,10241.76,6061.96,6547.13,1,2,9,4026101.9400000037
2023-03-02,3,2023,14692.67,9897.05,4795.62,5143.58,1,3,9,4031245.5200000037
2023-03-03,3,2023,14915.34,9992.87,4922.47,11230.35,1,4,9,4042475.870000004
2023-03-04,3,2023,9434.87,7128.84,2306.02,544.08,1,5,9,4043019.950000004
2023-03-05,3,2023,9388.41,6805.62,2582.78,8608.97,1,6,9,4051628.920000004
2023-03-06,3,2023,15517.67,11994.9,3522.77,601.13,1,0,10,4052230.050000004
2023-03-07,3,2023,15767.71,11158.72,4608.99,2180.88,1,1,10,4054410.930000004
2023-03-08,3,2023,12202.61,8824.78,3377.83,7886.71,1,2,10,4062297.640000004
2023-03-09,3,2023,16638.96,12411.21,4227.75,-227.69,1,3,10,4062069.950000004
2023-03-10,3,2023,14119.8,10026.05,4093.75,9155.32,1,4,10,4071225.2700000037
2023-03-11,3,2023,9584.19,7203.2,2380.99,-904.37,1,5,10,4070320.9000000036
2023-03-12,3,2023,7976.37,5500.33,2476.04,7274.99,1,6,10,4077595.890000004
2023-03-13,3,2023,13555.73,9598.16,3957.57,1082.86,1,0,11,4078678.7500000037
2023-03-14,3,2023,14239.58,10640.85,3598.73,2585.46,1,1,11,4081264.2100000037
2023-03-15,3,2023,13934.79,10417.16,3517.63,7794.97,1,2,11,4089059.180000004
2023-03-16,3,2023,12270.89,7633.6,4637.29,236.12,1,3,11,4089295.300000004
2023-03-17,3,2023,16980.39,12573.19,4407.2,3109.82,1,4,11,4092405.120000004
2023-03-18,3,2023,8540.02,6749.86,1790.16,4173.41,1,5,11,4096578.530000004
2023-03-19,3,2023,8058.71,5579.26,2479.45,4436.72,1,6,11,4101015.250000004
2023-03-20,3,2023,13146.41,8728.58,4417.83,-5166.65,1,0,12,4095848.6000000043
2023-03-21,3,2023,11799.68,8120.97,3678.71,4663.38,1,1,12,4100511.980000004
2023-03-22,3,2023,14596.25,9839.02,4757.23,1452.14,1,2,12,4101964.1200000043
2023-03-23,3,2023,11954.51,8279.58,3674.93,1885.5,1,3,12,4103849.6200000043
2023-03-24,3,2023,15500.32,10959.62,4540.7,5960.83,1,4,12,4109810.4500000044
2023-03-25,3,2023,10827.87,6829.45,3998.41,3392.53,1,5,12,4113202.980000004
2023-03-26,3,2023,8723.45,5523.22,3200.23,-2946.74,1,6,12,4110256.240000004
2023-03-27,3,2023,13036.25,9411.3,3624.95,1344.44,1,0,13,4111600.680000004
2023-03-28,3,2023,13484.03,10603.54,2880.49,-3110.11,1,1,13,4108490.570000004
2023-03-29,3,2023,12199.7,8698.67,3501.03,11172.13,1,2,13,4119662.700000004
2023-03-30,3,2023,16046.89,10666.47,5380.43,5042.16,1,3,13,4124704.860000004
2023-03-31,3,2023,14722.57,9834.18,4888.4,9882.77,1,4,13,4134587.630000004
2023-04-01,4,2023,10358.4,7953.86,2404.53,6145.42,2,5,13,4140733.050000004
2023-04-02,4,2023,8375.06,5518.41,2856.66,1047.09,2,6,13,4141780.140000004
2023-04-03,4,2023,15748.72,12504.87,3243.85,6367.83,2,0,14,4148147.970000004
2023-04-04,4,2023,13548.55,7280.41,6268.14,5942.73,2,1,14,4154090.700000004
2023-04-05,4,2023,15918.3,10248.18,5670.12,8249.03,2,2,14,4162339.7300000037
2023-04-06,4,2023,16661.61,11024.95,5636.66,11445.3,2,3,14,4173785.0300000035
2023-04-07,4,2023,15051.48,9709.4,5342.08,1135.02,2,4,14,4174920.0500000035
2023-04-08,4,2023,8884.84,5909.19,2975.65,434.21,2,5,14,4175354.2600000035
2023-04-09,4,2023,9592.5,6135.48,3457.02,7063.6,2,6,14,4182417.8600000036
2023-04-10,4,2023,17075.64,12198.98,4876.67,10722.75,2,0,15,4193140.6100000036
2023-04-11,4,2023,16586.31,11866.94,4719.37,8047.4,2,1,15,4201188.0100000035
2023-04-12,4,2023,16068.01,11484.6,4583.41,-3115.36,2,2,15,4198072.650000003
2023-04-13,4,2023,16258.63,9792.02,6466.61,8499.13,2,3,15,4206571.780000003
2023-04-14,4,2023,17794.73,13228.66,4566.07,1682.86,2,4,15,4208254.640000003
2023-04-15,4,2023,9391.56,6355.62,3035.94,-1356.74,2,5,15,4206897.900000003
2023-04-16,4,2023,9138.78,6023.92,3114.86,202.02,2,6,15,4207099.920000003
