date,day_of_week,month,year,quarter,revenue,sales,expenditure,profit,profit_margin,cumulative_revenue,cumulative_profit
2023-07-15,Saturday,July,2023,Q3,41218,35609,41325,-107,-0.26,47879827,14491785
2023-07-16,Sunday,July,2023,Q3,37979,30060,37372,607,1.6,47917806,14492392
2023-07-17,Monday,July,2023,Q3,62006,56810,38850,23156,37.34,47979812,14515548
2023-07-18,Tuesday,July,2023,Q3,79824,83003,38147,41677,52.21,48059636,14557225
2023-07-19,Wednesday,July,2023,Q3,57406,68580,41717,15689,27.33,48117042,14572914
2023-07-20,Thursday,July,2023,Q3,79858,76140,38026,41832,52.38,48196900,14614746
2023-07-21,Friday,July,2023,Q3,64042,56772,41738,22304,34.83,48260942,14637050
2023-07-22,Saturday,July,2023,Q3,35830,39703,40284,-4454,-12.43,48296772,14632596
2023-07-23,Sunday,July,2023,Q3,51250,61749,43920,7330,14.3,48348022,14639926
2023-07-24,Monday,July,2023,Q3,70476,71879,37289,33187,47.09,48418498,14673113
2023-07-25,Tuesday,July,2023,Q3,81332,94695,38163,43169,53.08,48499830,14716282
2023-07-26,Wednesday,July,2023,Q3,67615,58274,41906,25709,38.02,48567445,14741991
2023-07-27,Thursday,July,2023,Q3,60186,49596,38149,22037,36.61,48627631,14764028
2023-07-28,Friday,July,2023,Q3,59226,52662,41603,17623,29.76,48686857,14781651
2023-07-29,Saturday,July,2023,Q3,49736,42636,38720,11016,22.15,48736593,14792667
2023-07-30,Sunday,July,2023,Q3,37751,41798,41646,-3895,-10.32,48774344,14788772
2023-07-31,Monday,July,2023,Q3,63382,64026,39913,23469,37.03,48837726,14812241
2023-08-01,Tuesday,August,2023,Q3,67455,60235,37117,30338,44.98,48905181,14842579
2023-08-02,Wednesday,August,2023,Q3,60377,59057,43082,17295,28.65,48965558,14859874
2023-08-03,Thursday,August,2023,Q3,61684,72073,44271,17413,28.23,49027242,14877287
2023-08-04,Friday,August,2023,Q3,63769,61650,43916,19853,31.13,49091011,14897140
2023-08-05,Saturday,August,2023,Q3,42261,33809,44001,-1740,-4.12,49133272,14895400
2023-08-06,Sunday,August,2023,Q3,38136,46649,44338,-6202,-16.26,49171408,14889198
2023-08-07,Monday,August,2023,Q3,58464,71585,40984,17480,29.9,49229872,14906678
2023-08-08,Tuesday,August,2023,Q3,80357,83193,40911,39446,49.09,49310229,14946124
2023-08-09,Wednesday,August,2023,Q3,77024,72056,39790,37234,48.34,49387253,14983358
2023-08-10,Thursday,August,2023,Q3,57655,59471,40616,17039,29.55,49444908,15000397
2023-08-11,Friday,August,2023,Q3,85125,80859,42613,42512,49.94,49530033,15042909
2023-08-12,Saturday,August,2023,Q3,45076,46321,41992,3084,6.84,49575109,15045993
2023-08-13,Sunday,August,2023,Q3,43430,40905,42572,858,1.98,49618539,15046851
2023-08-14,Monday,August,2023,Q3,63124,68603,39604,23520,37.26,49681663,15070371
2023-08-15,Tuesday,August,2023,Q3,83226,75169,39991,43235,51.95,49764889,15113606
2023-08-16,Wednesday,August,2023,Q3,67679,73159,41447,26232,38.76,49832568,15139838
2023-08-17,Thursday,August,2023,Q3,66778,68847,42894,23884,35.77,49899346,15163722
2023-08-18,Friday,August,2023,Q3,77301,87350,39479,37822,48.93,49976647,15201544
2023-08-19,Saturday,August,2023,Q3,41577,33732,40560,1017,2.45,50018224,15202561
2023-08-20,Sunday,August,2023,Q3,42388,44325,44221,-1833,-4.32,50060612,15200728
2023-08-21,Monday,August,2023,Q3,76456,86302,44087,32369,42.34,50137068,15233097
2023-08-22,Tuesday,August,2023,Q3,59697,55253,44703,14994,25.12,50196765,15248091
2023-08-23,Wednesday,August,2023,Q3,60403,50083,38527,21876,36.22,50257168,15269967
2023-08-24,Thursday,August,2023,Q3,69112,77355,40736,28376,41.06,50326280,15298343
2023-08-25,Friday,August,2023,Q3,57814,48203,43423,14391,24.89,50384094,15312734
2023-08-26,Saturday,August,2023,Q3,40083,41988,43299,-3216,-8.02,50424177,15309518
2023-08-27,Sunday,August,2023,Q3,43417,44072,41500,1917,4.42,50467594,15311435
2023-08-28,Monday,August,2023,Q3,79773,70144,39214,40559,50.84,50547367,15351994
2023-08-29,Tuesday,August,2023,Q3,65333,78171,38171,27162,41.57,50612700,15379156
2023-08-30,Wednesday,August,2023,Q3,62215,70121,43361,18854,30.3,50674915,15398010
2023-08-31,Thursday,August,2023,Q3,85621,87652,39882,45739,53.42,50760536,15443749
2023-09-01,Friday,September,2023,Q3,69304,79649,40527,28777,41.52,50829840,15472526
2023-09-02,Saturday,September,2023,Q3,33095,27961,43149,-10054,-30.38,50862935,15462472
2023-09-03,Sunday,September,2023,Q3,33634,40143,41010,-7376,-21.93,50896569,15455096
2023-09-04,Monday,September,2023,Q3,75295,91711,44996,30299,40.24,50971864,15485395
2023-09-05,Tuesday,September,2023,Q3,70942,81587,37774,33168,46.75,51042806,15518563
2023-09-06,Wednesday,September,2023,Q3,69628,56155,41912,27716,39.81,51112434,15546279
2023-09-07,Thursday,September,2023,Q3,60485,61177,41166,19319,31.94,51172919,15565598
2023-09-08,Friday,September,2023,Q3,57088,49241,42400,14688,25.73,51230007,15580286
2023-09-09,Saturday,September,2023,Q3,37353,37594,41044,-3691,-9.88,51267360,15576595
2023-09-10,Sunday,September,2023,Q3,37401,40337,72621,-35220,-94.17,51304761,15541375
2023-09-11,Monday,September,2023,Q3,77415,85335,42816,34599,44.69,51382176,15575974
2023-09-12,Tuesday,September,2023,Q3,72895,68771,44802,28093,38.54,51455071,15604067
2023-09-13,Wednesday,September,2023,Q3,55628,55185,38556,17072,30.69,51510699,15621139
2023-09-14,Thursday,September,2023,Q3,77652,67127,43047,34605,44.56,51588351,15655744
2023-09-15,Friday,September,2023,Q3,75774,73591,42671,33103,43.69,51664125,15688847
2023-09-16,Saturday,September,2023,Q3,34101,32663,37200,-3099,-9.09,51698226,15685748
2023-09-17,Sunday,September,2023,Q3,35941,36658,64288,-28347,-78.87,51734167,15657401
2023-09-18,Monday,September,2023,Q3,68654,69683,42308,26346,38.38,51802821,15683747
2023-09-19,Tuesday,September,2023,Q3,75576,76182,43118,32458,42.95,51878397,15716205
2023-09-20,Wednesday,September,2023,Q3,67571,63710,40426,27145,40.17,51945968,15743350
2023-09-21,Thursday,September,2023,Q3,77330,86069,69866,7464,9.65,52023298,15750814
2023-09-22,Friday,September,2023,Q3,53521,51539,37964,15557,29.07,52076819,15766371
2023-09-23,Saturday,September,2023,Q3,37744,43332,39228,-1484,-3.93,52114563,15764887
2023-09-24,Sunday,September,2023,Q3,39216,42020,37629,1587,4.05,52153779,15766474
2023-09-25,Monday,September,2023,Q3,74683,86008,39320,35363,47.35,52228462,15801837
2023-09-26,Tuesday,September,2023,Q3,54491,58053,36960,17531,32.17,52282953,15819368
2023-09-27,Wednesday,September,2023,Q3,64607,62964,37693,26914,41.66,52347560,15846282
2023-09-28,Thursday,September,2023,Q3,56898,66682,43664,13234,23.26,52404458,15859516
2023-09-29,Friday,September,2023,Q3,66328,70305,40626,25702,38.75,52470786,15885218
2023-09-30,Saturday,September,2023,Q3,45605,44379,39824,5781,12.68,52516391,15890999
2023-10-01,Sunday,October,2023,Q4,40523,44088,42669,-2146,-5.3,52556914,15888853
2023-10-02,Monday,October,2023,Q4,57781,63666,38710,19071,33.01,52614695,15907924
2023-10-03,Tuesday,October,2023,Q4,54043,59820,37491,16552,30.63,52668738,15924476
2023-10-04,Wednesday,October,2023,Q4,53105,46086,41060,12045,22.68,52721843,15936521
2023-10-05,Thursday,October,2023,Q4,58578,49226,43034,15544,26.54,52780421,15952065
2023-10-06,Friday,October,2023,Q4,57340,64443,39734,17606,30.7,52837761,15969671
2023-10-07,Saturday,October,2023,Q4,45892,53306,38169,7723,16.83,52883653,15977394
2023-10-08,Sunday,October,2023,Q4,34972,34513,65810,-30838,-88.18,52918625,15946556
2023-10-09,Monday,October,2023,Q4,77070,68652,36890,40180,52.13,52995695,15986736
2023-10-10,Tuesday,October,2023,Q4,75932,86382,42572,33360,43.93,53071627,16020096
2023-10-11,Wednesday,October,2023,Q4,54790,65116,40328,14462,26.4,53126417,16034558
2023-10-12,Thursday,October,2023,Q4,71796,66235,41111,30685,42.74,53198213,16065243
2023-10-13,Friday,October,2023,Q4,59495,62075,40898,18597,31.26,53257708,16083840
2023-10-14,Saturday,October,2023,Q4,42684,47442,38704,3980,9.32,53300392,16087820
2023-10-15,Sunday,October,2023,Q4,37876,44989,43426,-5550,-14.65,53338268,16082270
2023-10-16,Monday,October,2023,Q4,52332,56940,40101,12231,23.37,53390600,16094501
2023-10-17,Tuesday,October,2023,Q4,55099,53810,44861,10238,18.58,53445699,16104739
2023-10-18,Wednesday,October,2023,Q4,56386,51707,38495,17891,31.73,53502085,16122630
2023-10-19,Thursday,October,2023,Q4,58054,56300,43118,14936,25.73,53560139,16137566
2023-10-20,Friday,October,2023,Q4,71663,83849,39771,31892,44.5,53631802,16169458
2023-10-21,Saturday,October,2023,Q4,46605,45166,40578,6027,12.93,53678407,16175485
2023-10-22,Sunday,October,2023,Q4,34800,39032,42897,-8097,-23.27,53713207,16167388
2023-10-23,Monday,October,2023,Q4,52695,46411,39532,13163,24.98,53765902,16180551
2023-10-24,Tuesday,October,2023,Q4,71764,76540,40886,30878,43.03,53837666,16211429
2023-10-25,Wednesday,October,2023,Q4,64945,65345,43484,21461,33.04,53902611,16232890
2023-10-26,Thursday,October,2023,Q4,71863,89236,37830,34033,47.36,53974474,16266923
2023-10-27,Friday,October,2023,Q4,63506,50047,42255,21251,33.46,54037980,16288174
2023-10-28,Saturday,October,2023,Q4,33760,32208,40041,-6281,-18.6,54071740,16281893
2023-10-29,Sunday,October,2023,Q4,38852,39844,40702,-1850,-4.76,54110592,16280043
2023-10-30,Monday,October,2023,Q4,53449,48830,39949,13500,25.26,54164041,16293543
2023-10-31,Tuesday,October,2023,Q4,59395,49418,37904,21491,36.18,54223436,16315034
2023-11-01,Wednesday,November,2023,Q4,87338,97811,39971,47367,54.23,54310774,16362401
2023-11-02,Thursday,November,2023,Q4,81523,65343,38776,42747,52.44,54392297,16405148
2023-11-03,Friday,November,2023,Q4,90854,100242,38245,52609,57.9,54483151,16457757
2023-11-04,Saturday,November,2023,Q4,53899,52304,40304,13595,25.22,54537050,16471352
2023-11-05,Sunday,November,2023,Q4,41010,38267,39495,1515,3.69,54578060,16472867
2023-11-06,Monday,November,2023,Q4,90951,80225,43500,47451,52.17,54669011,16520318
2023-11-07,Tuesday,November,2023,Q4,77723,89563,42059,35664,45.89,54746734,16555982
2023-11-08,Wednesday,November,2023,Q4,96341,83318,39290,57051,59.22,54843075,16613033
2023-11-09,Thursday,November,2023,Q4,88710,107244,41590,47120,53.12,54931785,16660153
2023-11-10,Friday,November,2023,Q4,86745,87182,39699,47046,54.23,55018530,16707199
2023-11-11,Saturday,November,2023,Q4,50794,47492,39421,11373,22.39,55069324,16718572
2023-11-12,Sunday,November,2023,Q4,51011,54770,44069,6942,13.61,55120335,16725514
2023-11-13,Monday,November,2023,Q4,73905,75069,43602,30303,41.0,55194240,16755817
2023-11-14,Tuesday,November,2023,Q4,89161,103712,44281,44880,50.34,55283401,16800697
2023-11-15,Wednesday,November,2023,Q4,69624,61057,38823,30801,44.24,55353025,16831498
2023-11-16,Thursday,November,2023,Q4,96131,96018,44317,51814,53.9,55449156,16883312
2023-11-17,Friday,November,2023,Q4,76622,67716,42480,34142,44.56,55525778,16917454
2023-11-18,Saturday,November,2023,Q4,43601,36414,39398,4203,9.64,55569379,16921657
2023-11-19,Sunday,November,2023,Q4,49118,55386,39088,10030,20.42,55618497,16931687
2023-11-20,Monday,November,2023,Q4,76988,79682,37200,39788,51.68,55695485,16971475
2023-11-21,Tuesday,November,2023,Q4,69470,78990,39295,30175,43.44,55764955,17001650
2023-11-22,Wednesday,November,2023,Q4,97910,108669,40105,57805,59.04,55862865,17059455
2023-11-23,Thursday,November,2023,Q4,75578,77725,37843,37735,49.93,55938443,17097190
2023-11-24,Friday,November,2023,Q4,93798,94712,37594,56204,59.92,56032241,17153394
2023-11-25,Saturday,November,2023,Q4,46915,54412,43454,3461,7.38,56079156,17156855
2023-11-26,Sunday,November,2023,Q4,44981,36822,39103,5878,13.07,56124137,17162733
2023-11-27,Monday,November,2023,Q4,69490,71826,37780,31710,45.63,56193627,17194443
2023-11-28,Tuesday,November,2023,Q4,75926,71142,38041,37885,49.9,56269553,17232328
2023-11-29,Wednesday,November,2023,Q4,78016,85898,37140,40876,52.39,56347569,17273204
2023-11-30,Thursday,November,2023,Q4,69447,82434,38926,30521,43.95,56417016,17303725
2023-12-01,Friday,December,2023,Q4,91280,107963,41235,50045,54.83,56508296,17353770
2023-12-02,Saturday,December,2023,Q4,40719,50285,44372,-3653,-8.97,56549015,17350117
2023-12-03,Sunday,December,2023,Q4,55905,53221,38167,17738,31.73,56604920,17367855
2023-12-04,Monday,December,2023,Q4,95053,103453,39099,55954,58.87,56699973,17423809
2023-12-05,Tuesday,December,2023,Q4,84219,96133,39579,44640,53.0,56784192,17468449
2023-12-06,Wednesday,December,2023,Q4,70993,59881,37398,33595,47.32,56855185,17502044
2023-12-07,Thursday,December,2023,Q4,86113,81710,43095,43018,49.96,56941298,17545062
2023-12-08,Friday,December,2023,Q4,82587,82912,38493,44094,53.39,57023885,17589156
2023-12-09,Saturday,December,2023,Q4,42807,39342,43141,-334,-0.78,57066692,17588822
2023-12-10,Sunday,December,2023,Q4,52606,52947,40552,12054,22.91,57119298,17600876
2023-12-11,Monday,December,2023,Q4,73463,74882,39162,34301,46.69,57192761,17635177
2023-12-12,Tuesday,December,2023,Q4,80900,79504,41526,39374,48.67,57273661,17674551
2023-12-13,Wednesday,December,2023,Q4,86478,87901,37583,48895,56.54,57360139,17723446
2023-12-14,Thursday,December,2023,Q4,96391,79964,41772,54619,56.66,57456530,17778065
2023-12-15,Friday,December,2023,Q4,73350,71663,41161,32189,43.88,57529880,17810254
2023-12-16,Saturday,December,2023,Q4,57336,55625,38518,18818,32.82,57587216,17829072
2023-12-17,Sunday,December,2023,Q4,45958,49893,40387,5571,12.12,57633174,17834643
2023-12-18,Monday,December,2023,Q4,95454,100876,38332,57122,59.84,57728628,17891765
2023-12-19,Tuesday,December,2023,Q4,100593,89508,38888,61705,61.34,57829221,17953470
2023-12-20,Wednesday,December,2023,Q4,70497,72205,44835,25662,36.4,57899718,17979132
2023-12-21,Thursday,December,2023,Q4,80562,78849,37453,43109,53.51,57980280,18022241
2023-12-22,Friday,December,2023,Q4,99069,96490,41821,57248,57.79,58079349,18079489
2023-12-23,Saturday,December,2023,Q4,54949,58704,40987,13962,25.41,58134298,18093451
2023-12-24,Sunday,December,2023,Q4,54173,48016,37191,16982,31.35,58188471,18110433
2023-12-25,Monday,December,2023,Q4,84257,78585,37589,46668,55.39,58272728,18157101
2023-12-26,Tuesday,December,2023,Q4,76401,74077,40943,35458,46.41,58349129,18192559
2023-12-27,Wednesday,December,2023,Q4,79788,80680,39010,40778,51.11,58428917,18233337
2023-12-28,Thursday,December,2023,Q4,85073,80110,42889,42184,49.59,58513990,18275521
2023-12-29,Friday,December,2023,Q4,86381,102371,40458,45923,53.16,58600371,18321444
2023-12-30,Saturday,December,2023,Q4,44274,42275,40680,3594,8.12,58644645,18325038
2023-12-31,Sunday,December,2023,Q4,50596,51827,41448,9148,18.08,58695241,18334186
2024-01-01,Monday,January,2024,Q1,63098,53399,42968,20130,31.9,58758339,18354316
2024-01-02,Tuesday,January,2024,Q1,63798,72485,47165,16633,26.07,58822137,18370949
2024-01-03,Wednesday,January,2024,Q1,46495,49814,49515,-3020,-6.5,58868632,18367929
2024-01-04,Thursday,January,2024,Q1,48587,44280,50071,-1484,-3.05,58917219,18366445
2024-01-05,Friday,January,2024,Q1,67956,56237,41371,26585,39.12,58985175,18393030
2024-01-06,Saturday,January,2024,Q1,34519,35454,47118,-12599,-36.5,59019694,18380431
2024-01-07,Sunday,January,2024,Q1,36503,37420,50240,-13737,-37.63,59056197,18366694
2024-01-08,Monday,January,2024,Q1,49400,58284,43692,5708,11.55,59105597,18372402
2024-01-09,Tuesday,January,2024,Q1,59094,59005,43438,15656,26.49,59164691,18388058
2024-01-10,Wednesday,January,2024,Q1,55654,43667,44656,10998,19.76,59220345,18399056
2024-01-11,Thursday,January,2024,Q1,68542,57869,48425,20117,29.35,59288887,18419173
2024-01-12,Friday,January,2024,Q1,67366,69166,41985,25381,37.68,59356253,18444554
2024-01-13,Saturday,January,2024,Q1,34040,31763,46591,-12551,-36.87,59390293,18432003
2024-01-14,Sunday,January,2024,Q1,32965,29206,41956,-8991,-27.27,59423258,18423012
2024-01-15,Monday,January,2024,Q1,62093,67164,49609,12484,20.11,59485351,18435496
2024-01-16,Tuesday,January,2024,Q1,48348,45724,48429,-81,-0.17,59533699,18435415
2024-01-17,Wednesday,January,2024,Q1,62276,55863,45014,17262,27.72,59595975,18452677
2024-01-18,Thursday,January,2024,Q1,67681,68116,44880,22801,33.69,59663656,18475478
2024-01-19,Friday,January,2024,Q1,65257,62010,88464,-23207,-35.56,59728913,18452271
2024-01-20,Saturday,January,2024,Q1,30376,27863,49116,-18740,-61.69,59759289,18433531
2024-01-21,Sunday,January,2024,Q1,34173,36952,43528,-9355,-27.38,59793462,18424176
2024-01-22,Monday,January,2024,Q1,50742,45445,46625,4117,8.11,59844204,18428293
2024-01-23,Tuesday,January,2024,Q1,58797,45366,42676,16121,27.42,59903001,18444414
2024-01-24,Wednesday,January,2024,Q1,66555,79760,45553,21002,31.56,59969556,18465416
2024-01-25,Thursday,January,2024,Q1,54768,59690,44715,10053,18.36,60024324,18475469
2024-01-26,Friday,January,2024,Q1,46721,37557,49973,-3252,-6.96,60071045,18472217
2024-01-27,Saturday,January,2024,Q1,36868,38825,46826,-9958,-27.01,60107913,18462259
2024-01-28,Sunday,January,2024,Q1,32028,31477,41306,-9278,-28.97,60139941,18452981
2024-01-29,Monday,January,2024,Q1,62700,74121,48961,13739,21.91,60202641,18466720
2024-01-30,Tuesday,January,2024,Q1,59610,64535,41179,18431,30.92,60262251,18485151
2024-01-31,Wednesday,January,2024,Q1,69124,80630,46550,22574,32.66,60331375,18507725
2024-02-01,Thursday,February,2024,Q1,57709,57910,46693,11016,19.09,60389084,18518741
2024-02-02,Friday,February,2024,Q1,57719,62843,44962,12757,22.1,60446803,18531498
2024-02-03,Saturday,February,2024,Q1,40268,38829,45627,-5359,-13.31,60487071,18526139
2024-02-04,Sunday,February,2024,Q1,37549,29708,42863,-5314,-14.15,60524620,18520825
2024-02-05,Monday,February,2024,Q1,51497,58959,46607,4890,9.5,60576117,18525715
2024-02-06,Tuesday,February,2024,Q1,49442,46314,49875,-433,-0.88,60625559,18525282
2024-02-07,Wednesday,February,2024,Q1,63442,73079,48822,14620,23.04,60689001,18539902
2024-02-08,Thursday,February,2024,Q1,63782,65520,42929,20853,32.69,60752783,18560755
2024-02-09,Friday,February,2024,Q1,56050,65802,43020,13030,23.25,60808833,18573785
2024-02-10,Saturday,February,2024,Q1,40102,36518,48670,-8568,-21.37,60848935,18565217
2024-02-11,Sunday,February,2024,Q1,28726,28257,42209,-13483,-46.94,60877661,18551734
2024-02-12,Monday,February,2024,Q1,54295,48832,49125,5170,9.52,60931956,18556904
2024-02-13,Tuesday,February,2024,Q1,62411,63859,47560,14851,23.8,60994367,18571755
2024-02-14,Wednesday,February,2024,Q1,57005,62273,42074,14931,26.19,61051372,18586686
2024-02-15,Thursday,February,2024,Q1,68379,73692,42070,26309,38.48,61119751,18612995
2024-02-16,Friday,February,2024,Q1,67534,57057,45140,22394,33.16,61187285,18635389
2024-02-17,Saturday,February,2024,Q1,29222,30429,42366,-13144,-44.98,61216507,18622245
2024-02-18,Sunday,February,2024,Q1,33627,36297,48499,-14872,-44.23,61250134,18607373
2024-02-19,Monday,February,2024,Q1,48377,47078,44401,3976,8.22,61298511,18611349
2024-02-20,Tuesday,February,2024,Q1,63881,60198,48431,15450,24.19,61362392,18626799
2024-02-21,Wednesday,February,2024,Q1,57043,67000,44412,12631,22.14,61419435,18639430
2024-02-22,Thursday,February,2024,Q1,46630,54664,41881,4749,10.18,61466065,18644179
2024-02-23,Friday,February,2024,Q1,50212,42477,47138,3074,6.12,61516277,18647253
2024-02-24,Saturday,February,2024,Q1,28644,30795,47139,-18495,-64.57,61544921,18628758
2024-02-25,Sunday,February,2024,Q1,33435,36046,43887,-10452,-31.26,61578356,18618306
2024-02-26,Monday,February,2024,Q1,46583,42597,49515,-2932,-6.29,61624939,18615374
2024-02-27,Tuesday,February,2024,Q1,51159,53569,47063,4096,8.01,61676098,18619470
2024-02-28,Wednesday,February,2024,Q1,64532,60188,43861,20671,32.03,61740630,18640141
2024-02-29,Thursday,February,2024,Q1,63222,66701,50168,13054,20.65,61803852,18653195
2024-03-01,Friday,March,2024,Q1,74001,76550,42569,31432,42.48,61877853,18684627
2024-03-02,Saturday,March,2024,Q1,45109,41550,47744,-2635,-5.84,61922962,18681992
2024-03-03,Sunday,March,2024,Q1,35843,34453,44345,-8502,-23.72,61958805,18673490
2024-03-04,Monday,March,2024,Q1,61617,57978,45246,16371,26.57,62020422,18689861
2024-03-05,Tuesday,March,2024,Q1,86681,92463,46841,39840,45.96,62107103,18729701
2024-03-06,Wednesday,March,2024,Q1,68159,64058,47637,20522,30.11,62175262,18750223
2024-03-07,Thursday,March,2024,Q1,73070,64562,46427,26643,36.46,62248332,18776866
2024-03-08,Friday,March,2024,Q1,60841,68158,41856,18985,31.2,62309173,18795851
2024-03-09,Saturday,March,2024,Q1,43086,41607,45914,-2828,-6.56,62352259,18793023
2024-03-10,Sunday,March,2024,Q1,41669,37725,44975,-3306,-7.93,62393928,18789717
2024-03-11,Monday,March,2024,Q1,72196,88643,42426,29770,41.23,62466124,18819487
2024-03-12,Tuesday,March,2024,Q1,61752,69230,42185,19567,31.69,62527876,18839054
2024-03-13,Wednesday,March,2024,Q1,79648,92570,49802,29846,37.47,62607524,18868900
2024-03-14,Thursday,March,2024,Q1,61505,60361,42507,18998,30.89,62669029,18887898
2024-03-15,Friday,March,2024,Q1,66794,68352,42405,24389,36.51,62735823,18912287
2024-03-16,Saturday,March,2024,Q1,50360,56541,48590,1770,3.51,62786183,18914057
2024-03-17,Sunday,March,2024,Q1,40866,46534,46342,-5476,-13.4,62827049,18908581
2024-03-18,Monday,March,2024,Q1,80659,81616,46640,34019,42.18,62907708,18942600
2024-03-19,Tuesday,March,2024,Q1,71367,69581,49021,22346,31.31,62979075,18964946
2024-03-20,Wednesday,March,2024,Q1,77270,72486,44719,32551,42.13,63056345,18997497
2024-03-21,Thursday,March,2024,Q1,83811,93058,49017,34794,41.51,63140156,19032291
2024-03-22,Friday,March,2024,Q1,81088,88351,42238,38850,47.91,63221244,19071141
2024-03-23,Saturday,March,2024,Q1,45565,44865,46316,-751,-1.65,63266809,19070390
2024-03-24,Sunday,March,2024,Q1,50405,44613,66236,-15831,-31.41,63317214,19054559
2024-03-25,Monday,March,2024,Q1,78462,90123,48478,29984,38.21,63395676,19084543
2024-03-26,Tuesday,March,2024,Q1,59304,64654,45099,14205,23.95,63454980,19098748
2024-03-27,Wednesday,March,2024,Q1,67204,58338,42014,25190,37.48,63522184,19123938
2024-03-28,Thursday,March,2024,Q1,65411,53617,44827,20584,31.47,63587595,19144522
2024-03-29,Friday,March,2024,Q1,67433,52265,44669,22764,33.76,63655028,19167286
2024-03-30,Saturday,March,2024,Q1,40441,39686,42212,-1771,-4.38,63695469,19165515
2024-03-31,Sunday,March,2024,Q1,44996,46002,44624,372,0.83,63740465,19165887
2024-04-01,Monday,April,2024,Q2,71479,68713,44829,26650,37.28,63811944,19192537
2024-04-02,Tuesday,April,2024,Q2,65805,79370,43357,22448,34.11,63877749,19214985
2024-04-03,Wednesday,April,2024,Q2,66833,61662,46915,19918,29.8,63944582,19234903
2024-04-04,Thursday,April,2024,Q2,68825,84503,46017,22808,33.14,64013407,19257711
2024-04-05,Friday,April,2024,Q2,71100,56707,48683,22417,31.53,64084507,19280128
2024-04-06,Saturday,April,2024,Q2,34809,40772,46569,-11760,-33.78,64119316,19268368
2024-04-07,Sunday,April,2024,Q2,40914,43444,45769,-4855,-11.87,64160230,19263513
2024-04-08,Monday,April,2024,Q2,74329,67685,42230,32099,43.19,64234559,19295612
2024-04-09,Tuesday,April,2024,Q2,66104,65015,49853,16251,24.58,64300663,19311863
2024-04-10,Wednesday,April,2024,Q2,67936,63003,45243,22693,33.4,64368599,19334556
2024-04-11,Thursday,April,2024,Q2,67907,67479,41252,26655,39.25,64436506,19361211
2024-04-12,Friday,April,2024,Q2,58059,59822,47252,10807,18.61,64494565,19372018
2024-04-13,Saturday,April,2024,Q2,47037,52173,48299,-1262,-2.68,64541602,19370756
2024-04-14,Sunday,April,2024,Q2,35338,40719,47248,-11910,-33.7,64576940,19358846
2024-04-15,Monday,April,2024,Q2,128746,117510,48122,80624,62.62,64705686,19439470
2024-04-16,Tuesday,April,2024,Q2,85151,80944,41288,43863,51.51,64790837,19483333
2024-04-17,Wednesday,April,2024,Q2,68376,57809,43877,24499,35.83,64859213,19507832
2024-04-18,Thursday,April,2024,Q2,72320,66858,49370,22950,31.73,64931533,19530782
2024-04-19,Friday,April,2024,Q2,63686,71119,49054,14632,22.98,64995219,19545414
2024-04-20,Saturday,April,2024,Q2,44401,47550,47341,-2940,-6.62,65039620,19542474
2024-04-21,Sunday,April,2024,Q2,37031,29853,46313,-9282,-25.07,65076651,19533192
2024-04-22,Monday,April,2024,Q2,80685,71998,50168,30517,37.82,65157336,19563709
2024-04-23,Tuesday,April,2024,Q2,65334,66596,49675,15659,23.97,65222670,19579368
2024-04-24,Wednesday,April,2024,Q2,59504,69475,50197,9307,15.64,65282174,19588675
2024-04-25,Thursday,April,2024,Q2,71531,69317,49181,22350,31.25,65353705,19611025
2024-04-26,Friday,April,2024,Q2,70181,65343,42885,27296,38.89,65423886,19638321
2024-04-27,Saturday,April,2024,Q2,35241,40432,44979,-9738,-27.63,65459127,19628583
2024-04-28,Sunday,April,2024,Q2,37661,35249,41991,-4330,-11.5,65496788,19624253
2024-04-29,Monday,April,2024,Q2,75183,77672,43394,31789,42.28,65571971,19656042
2024-04-30,Tuesday,April,2024,Q2,67883,54856,48361,19522,28.76,65639854,19675564
2024-05-01,Wednesday,May,2024,Q2,75967,85044,46396,29571,38.93,65715821,19705135
2024-05-02,Thursday,May,2024,Q2,58966,56459,41701,17265,29.28,65774787,19722400
2024-05-03,Friday,May,2024,Q2,70815,66014,41708,29107,41.1,65845602,19751507
2024-05-04,Saturday,May,2024,Q2,39931,36500,47976,-8045,-20.15,65885533,19743462
2024-05-05,Sunday,May,2024,Q2,46279,36787,48371,-2092,-4.52,65931812,19741370
2024-05-06,Monday,May,2024,Q2,67848,81979,45255,22593,33.3,65999660,19763963
2024-05-07,Tuesday,May,2024,Q2,60977,60561,48318,12659,20.76,66060637,19776622
2024-05-08,Wednesday,May,2024,Q2,76483,68481,47726,28757,37.6,66137120,19805379
2024-05-09,Thursday,May,2024,Q2,81113,65593,45088,36025,44.41,66218233,19841404
2024-05-10,Friday,May,2024,Q2,67024,79482,42454,24570,36.66,66285257,19865974
2024-05-11,Saturday,May,2024,Q2,41217,33393,47303,-6086,-14.77,66326474,19859888
2024-05-12,Sunday,May,2024,Q2,49332,55970,42892,6440,13.05,66375806,19866328
2024-05-13,Monday,May,2024,Q2,80772,76922,47454,33318,41.25,66456578,19899646
2024-05-14,Tuesday,May,2024,Q2,67603,72951,46735,20868,30.87,66524181,19920514
2024-05-15,Wednesday,May,2024,Q2,71174,75771,67727,3447,4.84,66595355,19923961
2024-05-16,Thursday,May,2024,Q2,71529,63199,48126,23403,32.72,66666884,19947364
